timestamp,open,high,low,close,volume
1756857600000,4326.49,4327.47,4319.08,4320.21,965.5371
1756857900000,4320.21,4321.74,4316.99,4318.38,1388.3744
1756858200000,4318.39,4323.55,4312.9,4319.16,2238.1573
1756858500000,4319.16,4320.03,4312.72,4319.08,1005.0788
1756858800000,4319.08,4319.09,4312.68,4316.5,862.5594
1756859100000,4316.51,4332.2,4316.51,4327.45,2077.1244
1756859400000,4327.44,4329.5,4313.88,4315.5,1194.5358
1756859700000,4315.51,4325.5,4315.51,4324.87,771.1151
1756860000000,4324.87,4330.0,4318.03,4318.04,1429.4585
1756860300000,4318.03,4319.09,4312.65,4314.02,1032.8224
1756860600000,4314.03,4315.45,4304.34,4306.63,1197.9041
1756860900000,4306.64,4310.47,4304.34,4310.26,874.8976
1756861200000,4310.26,4312.63,4303.0,4312.01,1710.1912
1756861500000,4312.0,4312.0,4295.3,4298.39,1814.2248
1756861800000,4298.4,4300.94,4293.31,4293.99,1236.997
1756862100000,4293.99,4302.44,4292.11,4297.46,847.4763
1756862400000,4297.47,4298.87,4287.14,4287.15,739.0334
1756862700000,4287.15,4292.92,4286.11,4286.62,997.2415
1756863000000,4286.63,4293.9,4286.31,4293.13,894.679
1756863300000,4293.13,4295.02,4286.0,4286.6,2561.3409
1756863600000,4286.6,4291.0,4286.0,4290.29,345.4463
1756863900000,4290.29,4294.33,4283.23,4287.2,853.754
1756864200000,4287.19,4303.92,4286.59,4303.92,721.9916
1756864500000,4303.93,4325.46,4303.68,4325.05,1929.1694
1756864800000,4325.04,4336.26,4323.85,4325.59,2649.0526
1756865100000,4325.59,4327.94,4315.0,4315.01,1361.0034
1756865400000,4315.01,4321.56,4312.6,4318.39,794.923
1756865700000,4318.39,4352.89,4317.57,4344.27,4698.3673
1756866000000,4344.26,4355.37,4343.51,4351.31,2911.726
1756866300000,4351.32,4353.66,4345.81,4353.65,1198.2161
1756866600000,4353.65,4353.65,4338.83,4340.04,1142.875
1756866900000,4340.04,4346.39,4338.13,4341.35,1140.7392
1756867200000,4341.35,4345.69,4338.3,4343.17,989.9095
1756867500000,4343.17,4351.28,4342.41,4342.63,1477.7937
1756867800000,4342.62,4346.27,4340.78,4341.51,966.7535
1756868100000,4341.5,4341.5,4337.36,4338.3,465.3672
1756868400000,4338.31,4340.0,4332.59,4339.59,589.543
1756868700000,4339.58,4343.46,4338.0,4341.27,616.914
1756869000000,4341.26,4343.46,4323.64,4326.3,1479.9899
1756869300000,4326.3,4332.54,4323.17,4331.4,750.3701
